sample_idx,condition,arm,position,downstream_terms,recovered_tok,gt_tok,exact,top5,nll,rank
98,middle,cond_sample,10,many,4675,26168,0,0,3.962362289428711,8
98,middle,cond_topk_rescore,10,many,2615,26168,0,0,4.046974182128906,9
98,middle,independence_mh,10,many,3024,26168,0,0,3.5317039489746094,5
99,final,dls_policy,22,0,28470,764,0,0,21.828088760375977,4265
99,final,dls_random,22,0,367,764,0,0,16.285329818725586,111
99,final,cond_argmax,22,0,13,764,0,1,0.0043464479967951775,0
99,final,cond_sample,22,0,13,764,0,1,0.0043464479967951775,0
99,final,cond_topk_rescore,22,0,13,764,0,1,0.0043464479967951775,0
99,final,independence_mh,22,0,13,764,0,1,0.0043464479967951775,0
99,second_to_last,dls_policy,21,1,48155,4058,0,0,17.30322265625,1940
99,second_to_last,dls_random,21,1,48155,4058,0,0,17.30322265625,1940
99,second_to_last,cond_argmax,21,1,13,4058,0,1,0.03806987404823303,0
99,second_to_last,cond_sample,21,1,13,4058,0,1,0.03806987404823303,0
99,second_to_last,cond_topk_rescore,21,1,286,4058,0,1,4.870668411254883,2
99,second_to_last,independence_mh,21,1,286,4058,0,1,4.870668411254883,2
99,middle,dls_policy,11,many,35595,262,0,0,17.72298812866211,916
99,middle,dls_random,11,many,24626,262,0,0,19.42437171936035,2317
99,middle,cond_argmax,11,many,465,262,0,1,0.04946189373731613,0
99,middle,cond_sample,11,many,465,262,0,1,0.04946189373731613,0
99,middle,cond_topk_rescore,11,many,262,262,1,1,3.7208218574523926,1
99,middle,independence_mh,11,many,262,262,1,1,3.7208218574523926,1
100,final,dls_policy,12,0,546,796,0,0,15.266714096069336,809
100,final,dls_random,12,0,13302,796,0,0,15.402120590209961,871
100,final,cond_argmax,12,0,796,796,1,1,0.005001296289265156,0
100,final,cond_sample,12,0,796,796,1,1,0.005001296289265156,0
100,final,cond_topk_rescore,12,0,796,796,1,1,0.005001296289265156,0
100,final,independence_mh,12,0,796,796,1,1,0.005001296289265156,0
100,second_to_last,dls_policy,11,1,8949,796,0,0,16.142723083496094,1170
100,second_to_last,dls_random,11,1,11789,796,0,0,17.313247680664062,2276
100,second_to_last,cond_argmax,11,1,796,796,1,1,0.0038171776104718447,0
100,second_to_last,cond_sample,11,1,796,796,1,1,0.0038171776104718447,0
100,second_to_last,cond_topk_rescore,11,1,796,796,1,1,0.0038171776104718447,0
100,second_to_last,independence_mh,11,1,796,796,1,1,0.0038171776104718447,0
100,middle,dls_policy,6,many,5910,25656,0,0,19.629302978515625,19334
100,middle,dls_random,6,many,29599,25656,0,0,17.483448028564453,10024
100,middle,cond_argmax,6,many,616,25656,0,1,0.5798022150993347,0
100,middle,cond_sample,6,many,262,25656,0,0,4.12861967086792,5
100,middle,cond_topk_rescore,6,many,3747,25656,0,0,5.268496036529541,8
100,middle,independence_mh,6,many,3589,25656,0,1,4.032222270965576,4
101,final,dls_policy,15,0,10301,796,0,0,13.719633102416992,584
101,final,dls_random,15,0,10301,796,0,0,13.719633102416992,584
101,final,cond_argmax,15,0,796,796,1,1,0.45253661274909973,0
101,final,cond_sample,15,0,796,796,1,1,0.45253661274909973,0
101,final,cond_topk_rescore,15,0,796,796,1,1,0.45253661274909973,0
101,final,independence_mh,15,0,796,796,1,1,0.45253661274909973,0
101,second_to_last,dls_policy,14,1,29612,796,0,0,18.436100006103516,8604
101,second_to_last,dls_random,14,1,14273,796,0,0,17.577709197998047,5703
101,second_to_last,cond_argmax,14,1,796,796,1,1,0.12238588184118271,0
101,second_to_last,cond_sample,14,1,796,796,1,1,0.12238588184118271,0
101,second_to_last,cond_topk_rescore,14,1,796,796,1,1,0.12238588184118271,0
101,second_to_last,independence_mh,14,1,796,796,1,1,0.12238588184118271,0
101,middle,dls_policy,8,many,24279,837,0,0,23.4462833404541,10134
101,middle,dls_random,8,many,9432,837,0,0,24.61297607421875,16164
101,middle,cond_argmax,8,many,329,837,0,1,0.003108076984062791,0
101,middle,cond_sample,8,many,329,837,0,1,0.003108076984062791,0
101,middle,cond_topk_rescore,8,many,11,837,0,0,11.138772010803223,13
101,middle,independence_mh,8,many,48965,837,0,0,26.418407440185547,27539
102,final,dls_policy,11,0,22738,796,0,0,12.741842269897461,400
102,final,dls_random,11,0,22738,796,0,0,12.741842269897461,400
102,final,cond_argmax,11,0,796,796,1,1,0.04881827533245087,0
102,final,cond_sample,11,0,796,796,1,1,0.04881827533245087,0
102,final,cond_topk_rescore,11,0,796,796,1,1,0.04881827533245087,0
102,final,independence_mh,11,0,796,796,1,1,0.04881827533245087,0
102,second_to_last,dls_policy,10,1,1917,796,0,0,15.665430068969727,1618
102,second_to_last,dls_random,10,1,21293,796,0,0,14.85484790802002,959
102,second_to_last,cond_argmax,10,1,796,796,1,1,0.011027109809219837,0
102,second_to_last,cond_sample,10,1,796,796,1,1,0.011027109809219837,0
102,second_to_last,cond_topk_rescore,10,1,796,796,1,1,0.011027109809219837,0
102,second_to_last,independence_mh,10,1,796,796,1,1,0.011027109809219837,0
102,middle,dls_policy,6,many,1049,1210,0,0,12.02002239227295,2286
102,middle,dls_random,6,many,1049,1210,0,0,12.02002239227295,2286
102,middle,cond_argmax,6,many,13,1210,0,1,0.9249365329742432,0
102,middle,cond_sample,6,many,547,1210,0,1,1.5554697513580322,1
102,middle,cond_topk_rescore,6,many,2826,1210,0,0,5.414085388183594,9
102,middle,independence_mh,6,many,9317,1210,0,0,13.837189674377441,5829
103,final,dls_policy,11,0,14059,796,0,0,9.523959159851074,276
103,final,dls_random,11,0,39669,796,0,0,8.837244987487793,166
103,final,cond_argmax,11,0,796,796,1,1,0.689780056476593,0
103,final,cond_sample,11,0,46502,796,0,1,3.294006109237671,3
103,final,cond_topk_rescore,11,0,796,796,1,1,0.689780056476593,0
103,final,independence_mh,11,0,46502,796,0,1,3.294006109237671,3
103,second_to_last,dls_policy,10,1,39669,796,0,0,9.608136177062988,238
103,second_to_last,dls_random,10,1,39669,796,0,0,9.608136177062988,238
103,second_to_last,cond_argmax,10,1,764,796,0,1,0.6554869413375854,0
103,second_to_last,cond_sample,10,1,46502,796,0,1,3.244412422180176,3
103,second_to_last,cond_topk_rescore,10,1,796,796,1,1,1.4002827405929565,1
103,second_to_last,independence_mh,10,1,796,796,1,1,1.4002827405929565,1
103,middle,dls_policy,6,many,21504,807,0,0,12.679105758666992,1488
103,middle,dls_random,6,many,3300,807,0,0,4.127228736877441,12
103,middle,cond_argmax,6,many,1737,807,0,1,2.0593831539154053,0
103,middle,cond_sample,6,many,3217,807,0,1,2.3079164028167725,1
103,middle,cond_topk_rescore,6,many,1367,807,0,0,4.215757369995117,14
103,middle,independence_mh,6,many,678,807,0,0,6.6197919845581055,76
104,final,dls_policy,12,0,530,796,0,0,12.703644752502441,328
104,final,dls_random,12,0,530,796,0,0,12.703644752502441,328
104,final,cond_argmax,12,0,796,796,1,1,0.1694779247045517,0
104,final,cond_sample,12,0,796,796,1,1,0.1694779247045517,0
104,final,cond_topk_rescore,12,0,796,796,1,1,0.1694779247045517,0
104,final,independence_mh,12,0,796,796,1,1,0.1694779247045517,0
104,second_to_last,dls_policy,11,1,17448,796,0,0,19.26514434814453,21279
104,second_to_last,dls_random,11,1,48172,796,0,0,16.2867374420166,7625
104,second_to_last,cond_argmax,11,1,796,796,1,1,0.28931236267089844,0
104,second_to_last,cond_sample,11,1,796,796,1,1,0.28931236267089844,0
104,second_to_last,cond_topk_rescore,11,1,796,796,1,1,0.28931236267089844,0
104,second_to_last,independence_mh,11,1,796,796,1,1,0.28931236267089844,0
104,middle,dls_policy,6,many,8664,74,0,0,23.138017654418945,42848
104,middle,dls_random,6,many,34106,74,0,0,15.35599422454834,3833
104,middle,cond_argmax,6,many,7737,74,0,1,0.25474032759666443,0
104,middle,cond_sample,6,many,7737,74,0,1,0.25474032759666443,0
104,middle,cond_topk_rescore,6,many,494,74,0,0,5.961485385894775,13
104,middle,independence_mh,6,many,282,74,0,0,7.769883632659912,50
105,final,dls_policy,16,0,10776,796,0,0,14.810526847839355,651
105,final,dls_random,16,0,42786,796,0,0,16.62259864807129,1749
105,final,cond_argmax,16,0,796,796,1,1,0.18071416020393372,0
105,final,cond_sample,16,0,796,796,1,1,0.18071416020393372,0
105,final,cond_topk_rescore,16,0,796,796,1,1,0.18071416020393372,0
105,final,independence_mh,16,0,796,796,1,1,0.18071416020393372,0
105,second_to_last,dls_policy,15,1,24429,796,0,0,11.528138160705566,102
105,second_to_last,dls_random,15,1,12232,796,0,0,16.395709991455078,2846
105,second_to_last,cond_argmax,15,1,796,796,1,1,0.012890934944152832,0
105,second_to_last,cond_sample,15,1,796,796,1,1,0.012890934944152832,0
105,second_to_last,cond_topk_rescore,15,1,796,796,1,1,0.012890934944152832,0
105,second_to_last,independence_mh,15,1,796,796,1,1,0.012890934944152832,0
105,middle,dls_policy,8,many,13069,544,0,0,13.703119277954102,2328
105,middle,dls_random,8,many,39687,544,0,0,16.332660675048828,8575
105,middle,cond_argmax,8,many,666,544,0,1,1.0011043548583984,0
105,middle,cond_sample,8,many,666,544,0,1,1.0011043548583984,0
105,middle,cond_topk_rescore,8,many,544,544,1,1,1.2973041534423828,1
105,middle,independence_mh,8,many,544,544,1,1,1.2973041534423828,1
106,final,dls_policy,15,0,311,796,0,0,14.450393676757812,596
106,final,dls_random,15,0,3554,796,0,0,15.09151554107666,916
106,final,cond_argmax,15,0,796,796,1,1,0.004339207895100117,0
106,final,cond_sample,15,0,796,796,1,1,0.004339207895100117,0
106,final,cond_topk_rescore,15,0,796,796,1,1,0.004339207895100117,0
106,final,independence_mh,15,0,796,796,1,1,0.004339207895100117,0
106,second_to_last,dls_policy,14,1,3554,796,0,0,9.954545021057129,130
106,second_to_last,dls_random,14,1,3554,796,0,0,9.954545021057129,130
106,second_to_last,cond_argmax,14,1,796,796,1,1,0.08955929428339005,0
106,second_to_last,cond_sample,14,1,1220,796,0,1,3.1548049449920654,1
106,second_to_last,cond_topk_rescore,14,1,796,796,1,1,0.08955929428339005,0
106,second_to_last,independence_mh,14,1,796,796,1,1,0.08955929428339005,0
106,middle,dls_policy,8,many,34400,366,0,0,16.12516212463379,10249
106,middle,dls_random,8,many,12340,366,0,0,21.957046508789062,35887
106,middle,cond_argmax,8,many,3061,366,0,1,1.5999810695648193,0
106,middle,cond_sample,8,many,2126,366,0,0,3.668522596359253,5
106,middle,cond_topk_rescore,8,many,1388,366,0,0,4.509052276611328,14
106,middle,independence_mh,8,many,1306,366,0,0,5.780330657958984,28
107,final,dls_policy,36,0,22535,764,0,0,22.237213134765625,14317
107,final,dls_random,36,0,502,764,0,0,17.656972885131836,845
107,final,cond_argmax,36,0,13,764,0,1,0.020789455622434616,0
107,final,cond_sample,36,0,13,764,0,1,0.020789455622434616,0
107,final,cond_topk_rescore,36,0,13,764,0,1,0.020789455622434616,0
107,final,independence_mh,36,0,13,764,0,1,0.020789455622434616,0
107,second_to_last,dls_policy,35,1,39368,2837,0,0,24.139022827148438,23504
107,second_to_last,dls_random,35,1,30117,2837,0,0,18.767253875732422,3411
107,second_to_last,cond_argmax,35,1,2837,2837,1,1,0.04856030270457268,0
107,second_to_last,cond_sample,35,1,2837,2837,1,1,0.04856030270457268,0
107,second_to_last,cond_topk_rescore,35,1,2837,2837,1,1,0.04856030270457268,0
107,second_to_last,independence_mh,35,1,2837,2837,1,1,0.04856030270457268,0
107,middle,dls_policy,18,many,12404,11,0,0,14.494037628173828,139
107,middle,dls_random,18,many,502,11,0,0,16.865886688232422,515
107,middle,cond_argmax,18,many,11,11,1,1,0.009992338716983795,0
107,middle,cond_sample,18,many,11,11,1,1,0.009992338716983795,0
107,middle,cond_topk_rescore,18,many,11,11,1,1,0.009992338716983795,0
107,middle,independence_mh,18,many,11,11,1,1,0.009992338716983795,0
108,final,dls_policy,28,0,3862,764,0,0,16.368860244750977,561
108,final,dls_random,28,0,2351,764,0,0,18.800697326660156,2440
108,final,cond_argmax,28,0,13,764,0,1,0.14015834033489227,0
108,final,cond_sample,28,0,13,764,0,1,0.14015834033489227,0
108,final,cond_topk_rescore,28,0,13,764,0,1,0.14015834033489227,0
108,final,independence_mh,28,0,13,764,0,1,0.14015834033489227,0
108,second_to_last,dls_policy,27,1,18028,24925,0,0,13.70309066772461,2259
108,second_to_last,dls_random,27,1,2351,24925,0,0,14.916998863220215,4036
108,second_to_last,cond_argmax,27,1,21557,24925,0,1,1.4840748310089111,0
108,second_to_last,cond_sample,27,1,1180,24925,0,1,2.3822643756866455,1
108,second_to_last,cond_topk_rescore,27,1,21557,24925,0,1,1.4840748310089111,0
108,second_to_last,independence_mh,27,1,21557,24925,0,1,1.4840748310089111,0
108,middle,dls_policy,14,many,7319,301,0,0,10.817153930664062,51
108,middle,dls_random,14,many,19632,301,0,0,18.670101165771484,5344
108,middle,cond_argmax,14,many,336,301,0,1,0.4483625888824463,0
108,middle,cond_sample,14,many,336,301,0,1,0.4483625888824463,0
108,middle,cond_topk_rescore,14,many,336,301,0,1,0.4483625888824463,0
108,middle,independence_mh,14,many,301,301,1,1,1.051448106765747,1
109,final,dls_policy,38,0,11485,764,0,0,9.481493949890137,13
109,final,dls_random,38,0,3022,764,0,0,18.609270095825195,2761
109,final,cond_argmax,38,0,13,764,0,1,0.05074131488800049,0
109,final,cond_sample,38,0,13,764,0,1,0.05074131488800049,0
109,final,cond_topk_rescore,38,0,13,764,0,1,0.05074131488800049,0
109,final,independence_mh,38,0,13,764,0,1,0.05074131488800049,0
109,second_to_last,dls_policy,37,1,11485,1748,0,0,11.598005294799805,1082
109,second_to_last,dls_random,37,1,45134,1748,0,0,17.446422576904297,13425
109,second_to_last,cond_argmax,37,1,479,1748,0,1,0.6798118352890015,0
109,second_to_last,cond_sample,37,1,479,1748,0,1,0.6798118352890015,0
109,second_to_last,cond_topk_rescore,37,1,19065,1748,0,1,2.226933002471924,1
109,second_to_last,independence_mh,37,1,19065,1748,0,1,2.226933002471924,1
109,middle,dls_policy,19,many,32167,13081,0,0,17.221561431884766,15697
109,middle,dls_random,19,many,15612,13081,0,0,16.009578704833984,9694
109,middle,cond_argmax,19,many,2633,13081,0,1,0.9019659757614136,0
109,middle,cond_sample,19,many,2633,13081,0,1,0.9019659757614136,0
109,middle,cond_topk_rescore,19,many,34952,13081,0,1,2.839160919189453,3
109,middle,independence_mh,19,many,34952,13081,0,1,2.839160919189453,3
110,final,dls_policy,14,0,13,796,0,0,9.834259033203125,16
110,final,dls_random,14,0,13,796,0,0,9.834259033203125,16
110,final,cond_argmax,14,0,796,796,1,1,0.010540292598307133,0
110,final,cond_sample,14,0,796,796,1,1,0.010540292598307133,0
110,final,cond_topk_rescore,14,0,796,796,1,1,0.010540292598307133,0
110,final,independence_mh,14,0,796,796,1,1,0.010540292598307133,0
110,second_to_last,dls_policy,13,1,13,796,0,0,11.880589485168457,12
110,second_to_last,dls_random,13,1,13,796,0,0,11.880589485168457,12
110,second_to_last,cond_argmax,13,1,796,796,1,1,0.0006693744799122214,0
110,second_to_last,cond_sample,13,1,796,796,1,1,0.0006693744799122214,0
110,second_to_last,cond_topk_rescore,13,1,796,796,1,1,0.0006693744799122214,0
110,second_to_last,independence_mh,13,1,796,796,1,1,0.0006693744799122214,0
110,middle,dls_policy,7,many,31114,1665,0,0,19.046743392944336,20260
110,middle,dls_random,7,many,291,1665,0,0,19.75813865661621,23705
110,middle,cond_argmax,7,many,465,1665,0,1,0.6828097105026245,0
110,middle,cond_sample,7,many,465,1665,0,1,0.6828097105026245,0
110,middle,cond_topk_rescore,7,many,2399,1665,0,0,5.370064735412598,12
110,middle,independence_mh,7,many,2399,1665,0,0,5.370064735412598,12
111,final,dls_policy,12,0,9993,796,0,0,9.636784553527832,178
111,final,dls_random,12,0,42945,796,0,0,15.198095321655273,4313
111,final,cond_argmax,12,0,796,796,1,1,0.13705749809741974,0
111,final,cond_sample,12,0,796,796,1,1,0.13705749809741974,0
111,final,cond_topk_rescore,12,0,796,796,1,1,0.13705749809741974,0
111,final,independence_mh,12,0,796,796,1,1,0.13705749809741974,0
111,second_to_last,dls_policy,11,1,47865,796,0,0,21.62282943725586,6031
111,second_to_last,dls_random,11,1,29767,796,0,0,24.44070053100586,15995
111,second_to_last,cond_argmax,11,1,796,796,1,1,0.0009723940747790039,0
111,second_to_last,cond_sample,11,1,796,796,1,1,0.0009723940747790039,0
111,second_to_last,cond_topk_rescore,11,1,796,796,1,1,0.0009723940747790039,0
111,second_to_last,independence_mh,11,1,796,796,1,1,0.0009723940747790039,0
111,middle,dls_policy,6,many,6139,290,0,0,12.619770050048828,2378
111,middle,dls_random,6,many,27578,290,0,0,14.18761157989502,5196
111,middle,cond_argmax,6,many,373,290,0,1,0.9792640209197998,0
111,middle,cond_sample,6,many,373,290,0,1,0.9792640209197998,0
111,middle,cond_topk_rescore,6,many,8765,290,0,0,4.6140851974487305,10
111,middle,independence_mh,6,many,17030,290,0,0,7.168026924133301,85
112,final,dls_policy,34,0,12229,764,0,0,16.340471267700195,493
112,final,dls_random,34,0,262,764,0,0,13.340126991271973,79
112,final,cond_argmax,34,0,9574,764,0,1,0.024731898680329323,0
112,final,cond_sample,34,0,9574,764,0,1,0.024731898680329323,0
112,final,cond_topk_rescore,34,0,9574,764,0,1,0.024731898680329323,0
112,final,independence_mh,34,0,9574,764,0,1,0.024731898680329323,0
112,second_to_last,dls_policy,33,1,12229,13449,0,0,13.485979080200195,1324
112,second_to_last,dls_random,33,1,262,13449,0,0,10.683990478515625,250
112,second_to_last,cond_argmax,33,1,9574,13449,0,1,0.24011442065238953,0
112,second_to_last,cond_sample,33,1,9574,13449,0,1,0.24011442065238953,0
112,second_to_last,cond_topk_rescore,33,1,9574,13449,0,1,0.24011442065238953,0
112,second_to_last,independence_mh,33,1,9574,13449,0,1,0.24011442065238953,0
112,middle,dls_policy,17,many,999,485,0,0,27.68199348449707,5703
112,middle,dls_random,17,many,262,485,0,0,21.30316925048828,175
112,middle,cond_argmax,17,many,485,485,1,1,0.0005800233921036124,0
112,middle,cond_sample,17,many,485,485,1,1,0.0005800233921036124,0
112,middle,cond_topk_rescore,17,many,485,485,1,1,0.0005800233921036124,0
112,middle,independence_mh,17,many,485,485,1,1,0.0005800233921036124,0
113,final,dls_policy,13,0,1629,796,0,0,7.549804210662842,13
113,final,dls_random,13,0,16126,796,0,0,12.634434700012207,750
113,final,cond_argmax,13,0,796,796,1,1,0.0448729582130909,0
113,final,cond_sample,13,0,796,796,1,1,0.0448729582130909,0
113,final,cond_topk_rescore,13,0,796,796,1,1,0.0448729582130909,0
113,final,independence_mh,13,0,40433,796,0,0,11.83089542388916,437
113,second_to_last,dls_policy,12,1,4981,796,0,0,20.90540313720703,2066
113,second_to_last,dls_random,12,1,921,796,0,0,17.91221046447754,369
113,second_to_last,cond_argmax,12,1,796,796,1,1,0.00023874769976828247,0
113,second_to_last,cond_sample,12,1,796,796,1,1,0.00023874769976828247,0
113,second_to_last,cond_topk_rescore,12,1,796,796,1,1,0.00023874769976828247,0
113,second_to_last,independence_mh,12,1,796,796,1,1,0.00023874769976828247,0
113,middle,dls_policy,7,many,7982,43976,0,0,13.922456741333008,3814
113,middle,dls_random,7,many,7982,43976,0,0,13.922456741333008,3814
113,middle,cond_argmax,7,many,465,43976,0,1,0.6828097105026245,0
113,middle,cond_sample,7,many,262,43976,0,1,1.4999083280563354,1
113,middle,cond_topk_rescore,7,many,2399,43976,0,0,5.370064735412598,12
113,middle,independence_mh,7,many,465,43976,0,1,0.6828097105026245,0
114,final,dls_policy,15,0,41536,796,0,0,13.992411613464355,1005
114,final,dls_random,15,0,8171,796,0,0,15.559286117553711,2698
114,final,cond_argmax,15,0,796,796,1,1,0.028083426877856255,0
114,final,cond_sample,15,0,796,796,1,1,0.028083426877856255,0
114,final,cond_topk_rescore,15,0,796,796,1,1,0.028083426877856255,0
114,final,independence_mh,15,0,796,796,1,1,0.028083426877856255,0
114,second_to_last,dls_policy,14,1,359,796,0,0,21.058712005615234,1972
114,second_to_last,dls_random,14,1,359,796,0,0,21.058712005615234,1972
114,second_to_last,cond_argmax,14,1,796,796,1,1,0.00012158608296886086,0
114,second_to_last,cond_sample,14,1,796,796,1,1,0.00012158608296886086,0
114,second_to_last,cond_topk_rescore,14,1,796,796,1,1,0.00012158608296886086,0
114,second_to_last,independence_mh,14,1,796,796,1,1,0.00012158608296886086,0
114,middle,dls_policy,8,many,1030,313,0,1,2.3251781463623047,3
114,middle,dls_random,8,many,1030,313,0,1,2.3251781463623047,3
114,middle,cond_argmax,8,many,2788,313,0,1,1.6364384889602661,0
114,middle,cond_sample,8,many,1350,313,0,1,2.3109130859375,2
114,middle,cond_topk_rescore,8,many,313,313,1,0,4.284049987792969,10
114,middle,independence_mh,8,many,25634,313,0,0,10.60838508605957,439
115,final,dls_policy,31,0,39198,764,0,0,19.598735809326172,763
115,final,dls_random,31,0,807,764,0,0,19.24458885192871,624
115,final,cond_argmax,31,0,13,764,0,1,0.02598259039223194,0
115,final,cond_sample,31,0,13,764,0,1,0.02598259039223194,0
115,final,cond_topk_rescore,31,0,13,764,0,1,0.02598259039223194,0
115,final,independence_mh,31,0,13,764,0,1,0.02598259039223194,0
115,second_to_last,dls_policy,30,1,17318,17575,0,0,19.858003616333008,4241
115,second_to_last,dls_random,30,1,36094,17575,0,0,12.526005744934082,190
115,second_to_last,cond_argmax,30,1,2321,17575,0,1,1.90338134765625,0
115,second_to_last,cond_sample,30,1,262,17575,0,0,4.99688720703125,22
115,second_to_last,cond_topk_rescore,30,1,2321,17575,0,1,1.90338134765625,0
115,second_to_last,independence_mh,30,1,3717,17575,0,0,3.6282176971435547,10
115,middle,dls_policy,16,many,27927,317,0,0,13.914207458496094,743
115,middle,dls_random,16,many,807,317,0,0,14.814619064331055,1161
115,middle,cond_argmax,16,many,46338,317,0,1,0.8124642372131348,0
115,middle,cond_sample,16,many,11075,317,0,0,4.519599437713623,6
115,middle,cond_topk_rescore,16,many,7703,317,0,0,5.938338756561279,16
115,middle,independence_mh,16,many,4650,317,0,1,3.5124001502990723,4
116,final,dls_policy,29,0,40514,13,0,0,13.269647598266602,576
116,final,dls_random,29,0,1550,13,0,0,8.944915771484375,36
116,final,cond_argmax,29,0,13,13,1,1,0.07313764840364456,0
116,final,cond_sample,29,0,13,13,1,1,0.07313764840364456,0
116,final,cond_topk_rescore,29,0,13,13,1,1,0.07313764840364456,0
116,final,independence_mh,29,0,13,13,1,1,0.07313764840364456,0
116,second_to_last,dls_policy,28,1,16035,367,0,0,15.835881233215332,5670
116,second_to_last,dls_random,28,1,1550,367,0,0,9.064297676086426,125
116,second_to_last,cond_argmax,28,1,261,367,0,1,0.4605761766433716,0
116,second_to_last,cond_sample,28,1,327,367,0,1,2.253265380859375,1
116,second_to_last,cond_topk_rescore,28,1,327,367,0,1,2.253265380859375,1
116,second_to_last,independence_mh,28,1,352,367,0,0,4.444582939147949,7
116,middle,dls_policy,15,many,9084,657,0,0,15.895118713378906,7441
116,middle,dls_random,15,many,48743,657,0,0,17.00945472717285,11703
116,middle,cond_argmax,15,many,20,657,0,1,0.9458205699920654,0
116,middle,cond_sample,15,many,13261,657,0,1,1.963616132736206,1
116,middle,cond_topk_rescore,15,many,20,657,0,1,0.9458205699920654,0
116,middle,independence_mh,15,many,20,657,0,1,0.9458205699920654,0
117,final,dls_policy,33,0,7712,764,0,0,15.228495597839355,2076
117,final,dls_random,33,0,5155,764,0,0,14.213212966918945,1255
117,final,cond_argmax,33,0,764,764,1,1,0.11767176538705826,0
117,final,cond_sample,33,0,764,764,1,1,0.11767176538705826,0
117,final,cond_topk_rescore,33,0,764,764,1,1,0.11767176538705826,0
117,final,independence_mh,33,0,764,764,1,1,0.11767176538705826,0
117,second_to_last,dls_policy,32,1,10432,1267,0,0,19.869518280029297,1867
117,second_to_last,dls_random,32,1,17816,1267,0,0,20.271528244018555,2332
117,second_to_last,cond_argmax,32,1,737,1267,0,1,0.16820509731769562,0
117,second_to_last,cond_sample,32,1,13,1267,0,1,4.5597639083862305,3
117,second_to_last,cond_topk_rescore,32,1,8,1267,0,0,5.509671211242676,5
117,second_to_last,independence_mh,32,1,8,1267,0,0,5.509671211242676,5
117,middle,dls_policy,17,many,4505,286,0,0,27.205678939819336,12450
117,middle,dls_random,17,many,4505,286,0,0,27.205678939819336,12450
117,middle,cond_argmax,17,many,286,286,1,1,3.6477376852417365e-05,0
117,middle,cond_sample,17,many,286,286,1,1,3.6477376852417365e-05,0
117,middle,cond_topk_rescore,17,many,286,286,1,1,3.6477376852417365e-05,0
117,middle,independence_mh,17,many,286,286,1,1,3.6477376852417365e-05,0
118,final,dls_policy,15,0,3961,764,0,0,12.289947509765625,25
118,final,dls_random,15,0,2215,764,0,0,18.72059440612793,1063
118,final,cond_argmax,15,0,13,764,0,1,0.003978908993303776,0
118,final,cond_sample,15,0,13,764,0,1,0.003978908993303776,0
118,final,cond_topk_rescore,15,0,13,764,0,1,0.003978908993303776,0
118,final,independence_mh,15,0,13,764,0,1,0.003978908993303776,0
118,second_to_last,dls_policy,14,1,1102,8363,0,0,12.951189041137695,1110
118,second_to_last,dls_random,14,1,7031,8363,0,0,14.226189613342285,2232
118,second_to_last,cond_argmax,14,1,3813,8363,0,1,1.3005977869033813,0
118,second_to_last,cond_sample,14,1,5665,8363,0,0,4.6482319831848145,13
118,second_to_last,cond_topk_rescore,14,1,2254,8363,0,1,1.7191311120986938,1
118,second_to_last,independence_mh,14,1,2059,8363,0,1,2.758939266204834,3
118,middle,dls_policy,8,many,2537,422,0,0,20.15411949157715,5356
118,middle,dls_random,8,many,13586,422,0,0,15.197629928588867,476
118,middle,cond_argmax,8,many,284,422,0,1,0.9030634164810181,0
118,middle,cond_sample,8,many,832,422,0,1,2.910378932952881,3
118,middle,cond_topk_rescore,8,many,422,422,1,0,3.6720032691955566,7
118,middle,independence_mh,8,many,422,422,1,0,3.6720032691955566,7
119,final,dls_policy,14,0,6486,764,0,0,20.610612869262695,1861
119,final,dls_random,14,0,12733,764,0,0,20.461334228515625,1720
119,final,cond_argmax,14,0,13,764,0,1,0.09215572476387024,0
119,final,cond_sample,14,0,13,764,0,1,0.09215572476387024,0
119,final,cond_topk_rescore,14,0,13,764,0,1,0.09215572476387024,0
119,final,independence_mh,14,0,286,764,0,1,5.90873384475708,2
119,second_to_last,dls_policy,13,1,14757,23280,0,0,16.027790069580078,2729
119,second_to_last,dls_random,13,1,14757,23280,0,0,16.027790069580078,2729
119,second_to_last,cond_argmax,13,1,5007,23280,0,1,0.0947815328836441,0
119,second_to_last,cond_sample,13,1,5007,23280,0,1,0.0947815328836441,0
119,second_to_last,cond_topk_rescore,13,1,5007,23280,0,1,0.0947815328836441,0
119,second_to_last,independence_mh,13,1,5007,23280,0,1,0.0947815328836441,0
119,middle,dls_policy,7,many,6486,3716,0,0,17.418912887573242,4275
119,middle,dls_random,7,many,992,3716,0,0,19.996828079223633,10280
119,middle,cond_argmax,7,many,3170,3716,0,1,1.2836822271347046,0
119,middle,cond_sample,7,many,3170,3716,0,1,1.2836822271347046,0
119,middle,cond_topk_rescore,7,many,3170,3716,0,1,1.2836822271347046,0
119,middle,independence_mh,7,many,326,3716,0,1,2.4575629234313965,4
120,final,dls_policy,42,0,3914,764,0,0,13.248051643371582,173
120,final,dls_random,42,0,270,764,0,0,13.865961074829102,257
120,final,cond_argmax,42,0,764,764,1,1,0.20148710906505585,0
120,final,cond_sample,42,0,764,764,1,1,0.20148710906505585,0
120,final,cond_topk_rescore,42,0,764,764,1,1,0.20148710906505585,0
120,final,independence_mh,42,0,13,764,0,1,1.7714447975158691,1
120,second_to_last,dls_policy,41,1,48261,1267,0,0,19.679187774658203,1216
120,second_to_last,dls_random,41,1,2628,1267,0,0,21.16347312927246,2564
